Property_ID,Habitability_score
0xb074,87.63
0xc7a3,81.61
0x1579,71.95
0x8b2,86.91
0x6606,73.59
0x562c,83.17
0xed7,75.41
0xa501,75.05
0x3b29,69.57
0x20ce,60.39
0x405d,65.23
0xec3,77.24
0x24ca,74.78
0x91a5,80.86
0x4833,86.74
0x49bb,75.84
0x512a,77.4
0xa0d3,70.55
0x8014,91.46
0x1e12,71.43
0xc827,76.76
0x3ba1,36.06
0xb2a9,73.71
0x7e1f,73.17
0x9e6a,76.34
0x5fe2,69.46
0xc197,69.68
0x3047,64.7
0x4145,65.73
0x381c,92.69
0x46f7,77.67
0x62d8,75.42
0xaff,77.36
0x6940,87.51
0x28a2,67.45
0x38e7,76.04
0x3984,76.18
0x3d70,73.97
0xc870,71.47
0xb910,33.56
0x4741,76.71
0xa76e,68.49
0x875e,74.0
0x6019,84.96
0x4cfb,87.12
0x8ca8,91.84
0x3ac7,75.17
0x292f,67.99
0x2f2a,81.2
0x57fe,84.28
0x5d11,75.93
0x6328,36.87
0x9729,87.25
0x928,88.74
0x4c06,84.91
0x43c6,76.02
0x2598,85.92
0x7f77,73.65
0xac4b,83.44
0x6705,90.75
0x111f,71.91
0x4a96,87.05
0x3f80,78.25
0x3c92,88.55
0x4832,82.83
0x980a,67.89
0x761a,72.44
0x6832,73.09
0x2875,87.13
0x1487,88.9
0x40db,29.19
0x963f,73.54
0x3fef,81.68
0x457e,85.51
0x1dbf,87.35
0x528c,71.63
0x1b31,91.63
0x2441,59.5
0x7370,85.76
0x66b4,71.01
0xad4c,79.79
0x789,88.65
0x2d0a,72.67
0xb00d,67.56
0x7f48,94.01
0xc196,78.24
0xbb3f,59.03
0x6a67,73.67
0x696a,72.2
0x721f,80.27
0xbab9,79.61
0x289f,86.28
0x6ac1,78.41
0x2b28,76.04
0x79e4,88.97
0x7f92,80.95
0x4223,74.23
0xb5c4,73.49
0x27a6,79.68
0x7f26,92.69
0x480f,86.4
0x4a34,59.39
0xad6a,92.32
0x2eed,69.81
0x693c,71.55
0x7c25,71.39
0x94e,76.34
0xbc72,71.8
0xb60,81.6
0x585c,73.09
0x5490,72.45
0x4350,53.92
0x4ffd,72.42
0x5f1a,61.98
0x569b,77.3
0xbf3a,64.72
0x7981,80.61
0x7540,68.57
0xa43,84.78
0x6641,89.56
0x2955,70.44
0x75b0,74.55
0x151b,82.61
0x997,85.91
0x872b,92.89
0xb40e,79.31
0xae94,63.22
0xae03,89.16
0x397d,69.53
0x4405,73.13
0x3f8f,71.99
0x9074,92.05
0x74d7,81.36
0xa560,89.59
0x99cc,81.47
0x4a63,77.51
0x1a96,74.95
0x6849,86.74
0x57bb,71.04
0x4cc2,73.22
0x6ce0,44.19
0x2e5a,59.67
0xb162,83.71
0xbed,33.48
0x2d80,65.81
0xb3e2,61.25
0xa7d2,39.97
0x74e,88.0
0x271e,91.06
0x61b4,70.06
0x2567,90.84
0x7b87,80.3
0x445f,74.87
0x8b3b,80.0
0x6de1,85.12
0xbe9e,75.16
0x567a,71.79
0x9971,70.35
0x45b3,73.1
0x8cd8,83.07
0x2e3b,71.95
0x8fb5,61.37
0xb76d,39.83
0xc1e4,87.16
0x6a0e,85.69
0xc6bf,88.3
0x358f,41.14
0x6d2d,84.22
0x5e40,86.82
0x9ec,89.92
0x547b,71.39
0x1e6c,54.21
0x1032,74.51
0xa64f,74.4
0x1d36,81.63
0x506d,71.52
0x9f7f,86.13
0x20e9,63.17
0x1f02,76.56
0x801e,71.75
0x5112,94.3
0x68fb,55.68
0x5139,60.97
0x2027,73.52
0xcdf,43.18
0x3503,77.91
0x816a,80.48
0x59aa,70.23
0x26b7,87.88
0x2311,93.93
0x5af0,88.89
0xa784,83.05
0x717a,71.63
0x9d77,60.58
0xae7e,83.27
0x9a5c,74.97
0x4e13,72.5
0x8bee,35.09
0x688f,74.0
0x3d0c,85.71
0x9961,76.74
0x7f50,74.61
0xab17,78.17
0x99d0,77.05
0xdbd,77.89
0x24a2,75.42
0xbbe6,82.15
0x36a3,74.33
0xc4bd,87.12
0x5144,68.87
0x7674,85.29
0x2319,81.76
0x6343,72.71
0x91dd,90.67
0x8ff1,83.81
0x9178,35.48
0x43b1,72.72
0x62f4,87.04
0x8b20,78.07
0x41c6,90.96
0x67fe,70.04
0x2b90,74.38
0x3f63,86.74
0x68a8,61.48
0xa276,63.13
0x379a,74.07
0x85e2,78.34
0x393b,81.75
0x1854,77.82
0x8f8a,91.24
0xb064,73.52
0x6314,90.01
0x9918,78.84
0x2cea,84.76
0x71ff,76.08
0x678e,96.84
0xa5d6,89.39
0xb920,75.51
0x8332,89.28
0x9698,79.55
0x4f4e,27.4
0x1d60,74.08
0x8dc,72.66
0x6d49,73.18
0x935f,81.24
0xb06b,78.57
0x5ce1,83.57
0xb88,80.12
0xb9b6,82.08
0x618f,74.63
0xdb1,86.43
0x14d9,90.56
0x7def,67.42
0xba05,73.38
0x9bc7,73.38
0x125f,82.18
0xbf2c,68.78
0x8be8,56.82
0x6a88,70.54
0x27a3,85.99
0x442a,75.86
0x3a6f,64.54
0x3cd4,72.14
0x86ae,74.53
0x4dba,70.22
0xa841,46.56
0xb638,77.52
0x11f4,84.53
0xa5b1,83.36
0x79e2,85.54
0x3574,76.74
0x70c2,40.76
0x3d9f,86.0
0x93a7,90.02
0x78da,76.66
0xafbd,89.3
0x8b75,80.67
0x29ea,71.7
0xbb91,80.88
0xad71,81.51
0x7a33,80.01
0x13eb,69.04
0x5a1e,32.53
0x8e3c,83.81
0x8e9b,97.12
0x247d,81.52
0xaacc,84.48
0xa9c1,82.32
0x64fc,75.29
0x7641,65.3
0x357d,82.83
0x1562,63.16
0x97f7,78.6
0x3171,88.58
0x8748,71.99
0x6616,68.86
0x5dc9,26.32
0x3fa7,74.06
0xc2a4,33.37
0xaf12,78.12
0x1778,89.39
0x91c3,73.5
0x3ecc,74.41
0xa20c,53.99
0x43ab,66.96
0x290e,76.2
0x8d85,83.77
0xb4a9,89.86
0x53c2,56.47
0x6cfb,73.77
0xfb3,95.98
0x9320,78.31
0x4683,23.47
0x203a,79.42
0x3903,80.21
0x2add,80.11
0x8729,78.19
0x15f2,73.59
0x57e9,33.37
0x1b09,85.49
0x96dd,76.55
0x49bf,87.57
0xb08b,88.77
0xa1a2,92.44
0x8cfa,76.6
0x6239,66.65
0x94af,76.31
0xc8e,78.25
0x5733,50.04
0x3e1f,89.05
0x6598,91.86
0x8328,75.04
0x84ec,76.07
0x3664,79.13
0x8659,83.84
0x35ed,84.08
0x2f27,93.28
0xa655,58.18
0x1d71,68.48
0x2749,77.6
0x6de8,79.01
0x4879,72.26
0x9f10,67.49
0x7b28,39.41
0x7f59,83.38
0x11ea,83.89
0xb081,77.22
0x93a4,74.75
0x5c0b,88.42
0x2e3a,71.02
0xa70d,74.49
0xa3b9,80.48
0x4a9f,46.41
0x2cbc,73.78
0xa96e,75.1
0x5101,38.03
0x62cd,23.88
0xb610,79.85
0x30ff,85.47
0x919e,85.22
0x55ba,91.29
0x521d,68.72
0x1449,66.54
0x8b78,70.58
0x7252,75.54
0x922a,84.58
0x7a3a,67.18
0xaabb,68.49
0x1ccd,83.02
0x5e59,81.67
0x3008,87.83
0x3ae0,43.77
0xc294,42.44
0x770,71.02
0x78e5,71.99
0xa3ae,62.57
0x8592,63.87
0x7b0f,71.14
0x8b1d,72.48
0x16a2,72.67
0x8a3c,77.29
0x22f1,76.29
0x6a10,87.24
0x7506,88.39
0x3b8e,45.76
0x9a1a,65.9
0x5163,79.34
0x8d00,73.43
0x4a83,85.77
0x716e,67.38
0xbfeb,73.81
0x3dab,69.27
0x3dbe,89.57
0xac3b,75.53
0x6a4c,35.62
0x3aa8,70.04
0x949a,70.79
0x479f,78.21
0x7fdd,81.39
0x6eaa,79.16
0x1e84,84.75
0xa1f,88.26
0x7d48,91.58
0x8c1a,59.74
0x3368,84.33
0xb965,77.72
0x66f9,93.51
0x5c25,74.88
0x2924,71.91
0x16af,89.33
0x704b,30.77
0x87c3,89.91
0x463f,80.51
0x1e90,26.32
0x9886,72.37
0x3ff9,63.89
0x526c,73.71
0xa626,74.65
0x3742,80.08
0x303c,69.06
0x51bb,55.81
0x827,65.73
0x2ecc,75.82
0x307f,81.85
0x6892,65.11
0x11e4,93.43
0x3430,72.66
0x8ecd,76.08
0x318e,65.28
0x41fa,69.2
0x248d,35.18
0xb59a,66.98
0x8a60,74.17
0x4510,71.9
0x70d,81.43
0xc649,65.6
0x8e9d,74.45
0x6917,95.6
0x811c,82.78
0xa639,73.75
0x6c6a,86.54
0x8a1a,59.15
0xe63,35.05
0x2fd6,76.24
0x3972,89.96
0xc67,42.0
0x1122,77.7
0x85a5,70.58
0x7a6d,69.94
0x8fee,81.67
0x210e,67.65
0x5430,85.25
0x8ecc,64.85
0x93a,77.51
0x1bc7,60.93
0x19c8,89.48
0x7955,90.75
0x82dd,70.65
0x5765,26.29
0xc21,69.51
0x3479,88.04
0x294b,61.15
0x354e,71.75
0x655b,73.37
0xa369,71.01
0x9676,70.16
0x5082,87.44
0xbd89,69.87
0x1de6,77.41
0xed4,59.64
0x77e6,58.65
0x76b2,77.77
0x1169,78.52
0x993c,79.69
0x5a54,54.11
0x6e97,76.76
0x8c74,76.1
0x5828,32.85
0x928e,75.06
0xaf22,61.89
0x4db6,72.59
0x6619,72.1
0x8693,95.96
0x225e,69.74
0x2ab1,82.37
0x7b58,71.84
0xb2b6,93.51
0x409b,73.49
0x9ab8,82.07
0xaee1,61.33
0x5281,74.86
0xb0e1,64.99
0x1950,76.52
0x9a9c,77.5
0xac5d,90.65
0xeb2,88.52
0x953c,85.2
0x1a35,90.69
0x7637,78.16
0x3c11,96.41
0x1ace,69.58
0xc178,36.2
0x7ab0,83.08
0x835d,36.73
0xc6b1,37.76
0xc4e6,76.51
0xa35f,61.31
0x1bed,85.34
0x5774,74.07
0xbae6,87.05
0xb5e4,67.43
0xb964,71.54
0x6945,91.77
0xa805,76.77
0x5a83,33.67
0xb8b8,79.3
0xbde2,81.71
0xbb40,74.61
0x6b9d,73.55
0x5456,39.65
0x9cdf,66.48
0x9035,41.87
0x8c6a,80.76
0x971b,80.41
0x7b5c,84.95
0x3aeb,70.32
0x52f6,79.87
0x6a45,48.7
0x1d93,81.95
0x80ac,78.36
0x8e7a,81.46
0x22c4,71.96
0x1c68,68.64
0xb65f,74.5
0x73ef,68.53
0x3e8d,66.15
0xade3,15.53
0x685d,93.28
0xa153,62.85
0x3929,71.67
0x222b,69.31
0x117e,69.35
0x87c1,76.4
0x78c4,82.94
0x8b7f,75.52
0x26b3,83.86
0x6d58,87.97
0xbc77,66.46
0x337e,87.9
0x5cd1,92.53
0x7bf1,76.1
0x3e7e,39.19
0xaaa,82.62
0x1212,34.25
0x8857,68.89
0x432e,71.5
0x9ffd,80.54
0x8a9c,60.19
0x4019,84.06
0x7b5a,29.52
0x3f50,66.42
0x388f,73.67
0x7d7c,77.52
0x8d6,50.99
0x4798,90.84
0xc570,86.97
0x3f0b,34.93
0xae0e,80.64
0xa315,72.63
0x10e1,78.85
0x33ff,74.57
0x5897,76.44
0x9113,33.73
0x7899,87.07
0x1735,71.81
0x6154,83.76
0x7e75,91.68
0x176d,46.86
0x19ad,63.33
0x4b8a,85.67
0x34a9,72.77
0xc80a,84.3
0x5914,60.88
0x1376,87.62
0x7df9,71.14
0x3a88,65.86
0x4010,64.98
0x150b,89.6
0xc5f9,18.98
0x9d9e,72.45
0xed1,73.9
0xa056,79.68
0xc5d9,61.99
0xbc53,83.78
0x8b7a,75.14
0x1639,76.01
0x882,45.35
0xab1f,44.44
0x51b6,68.36
0x273a,76.49
0x3f39,67.25
0x24af,70.35
0xbc66,73.46
0xaec,70.08
0x1266,69.68
0x9ace,47.34
0xa39c,81.74
0x7e88,70.26
0x2aec,59.82
0xa5bb,69.45
0x1db3,83.85
0xb790,85.37
0xb602,79.98
0x27b2,87.42
0x604e,81.03
0x1018,87.26
0x8265,86.94
0x4424,83.16
0x7f67,72.68
0xc729,70.83
0xacd0,79.88
0x9ba5,83.95
0x31a7,47.16
0x1733,81.04
0x5eaa,69.7
0x9a12,83.62
0x8579,69.49
0xa9e3,64.46
0x44ae,93.59
0x2190,83.46
0x10ce,73.27
0xadb5,80.73
0x2274,59.16
0xa980,97.97
0x8638,80.19
0x6b33,70.64
0x645c,73.03
0x4b09,78.92
0x527b,82.8
0xc832,64.71
0xa62a,82.9
0xbdd1,92.51
0xa850,85.25
0x710d,73.46
0x1a80,45.05
0x2b65,82.63
0x4e7c,64.65
0x1d7c,80.17
0x2379,60.49
0xb9c6,57.74
0x922e,92.55
0x8810,82.28
0xa007,67.32
0x6208,89.61
0x7627,87.21
0xc1be,32.19
0xbe64,71.89
0xa9d8,76.1
0x3c1e,26.45
0x6a4,77.23
0xc6b3,73.49
0x7216,80.48
0x1044,89.73
0x617d,89.58
0x1147,68.8
0xa725,82.66
0x7d5a,72.64
0x47d2,82.94
0xa766,77.41
0xa57,35.01
0x7278,64.68
0x1833,77.23
0x1702,70.69
0x4bed,82.39
0x183a,70.67
0x4340,76.89
0x96f9,73.34
0x2810,57.34
0x229b,60.54
0x9554,80.25
0x85f0,69.87
0x4193,79.08
0x9124,71.37
0xc336,83.74
0x7353,72.63
0xb450,86.14
0x21cb,72.99
0x4e79,62.1
0x41ce,80.05
0x6497,76.89
0x2a97,79.62
0xbf68,79.87
0x38dd,72.66
0x9eeb,84.17
0x9fd2,74.65
0x79fa,72.24
0x9486,86.94
0xa95f,72.65
0x1398,74.98
0x96ae,44.96
0x682,82.44
0x2720,86.13
0x8fe,76.37
0x2514,78.94
0x31d1,73.94
0x6d00,74.29
0x672f,72.12
0x9768,81.22
0x280f,86.54
0x2bb1,74.44
0x7bc6,71.6
0xbbe8,85.93
0x4344,86.89
0x448a,68.81
0x4c8b,70.56
0x9f78,69.65
0xa26d,82.84
0x8767,76.8
0x5656,80.38
0xb7c2,85.06
0x655,80.68
0x9f9b,72.36
0x94ee,65.88
0xbc4e,73.23
0xda3,78.78
0x86d,77.28
0x45e4,39.91
0x4460,56.79
0xbec5,91.55
0x4c4a,72.28
0x1967,84.91
0x408c,73.16
0x2e4b,92.61
0x16f1,79.17
0x8cab,77.52
0x2a41,36.75
0x26ec,83.08
0x2dba,73.46
0x13c4,58.75
0x496d,62.0
0x432d,68.72
0x6daa,82.04
0x3c14,82.16
0x2ac0,73.06
0x2a4a,80.23
0x4a55,65.25
0xc825,77.45
0x7668,69.11
0x80ad,66.66
0x8bc3,67.18
0x7897,85.77
0x327f,82.53
0x8eea,87.1
0x7192,86.74
0xc6e,73.61
0xb14b,26.07
0xb66b,89.79
0x72a9,65.92
0x7091,88.15
0x86d5,71.55
0x8108,71.87
0x4708,94.3
0xa953,78.4
0xc65,83.39
0x73e,77.83
0x6a0b,67.98
0x55fc,82.83
0x99ee,66.17
0x20a3,71.45
0x70c9,82.14
0xbacc,73.78
0xaa2d,73.91
0x26ac,73.96
0x7c9a,91.02
0x9e46,76.78
0xa3c8,77.2
0x1475,72.08
0x4461,34.79
0x675c,74.55
0x2475,59.84
0x50e0,68.22
0x73b7,87.16
0x9c7c,55.09
0xc3e5,81.35
0x98ce,35.54
0xa96b,76.73
0x40af,74.08
0x342d,79.83
0x12dd,73.64
0x7e71,78.93
0xa201,85.29
0xc2bb,70.8
0x947f,70.48
0x3861,72.94
0x9df8,88.3
0x6096,74.94
0x94d9,75.01
0xb9e2,29.08
0x3f1d,78.98
0x7d4a,31.72
0x7554,69.23
0x85d7,78.84
0x3f2c,68.55
0x698f,91.76
0x402b,84.79
0xbd94,77.68
0x9be9,62.39
0xb2cb,77.53
0x397a,80.56
0x4106,71.39
0x8eff,47.11
0x63e0,82.31
0x68ab,80.09
0x89c9,69.78
0x9017,84.24
0x3a46,84.89
0x73a9,75.13
0x9422,73.78
0xa79a,76.29
0x4b63,82.46
0xf3b,79.83
0xbd0,76.06
0x4d03,66.78
0x4e89,61.62
0x3604,83.89
0xbf1c,89.4
0xc550,84.2
0x7002,87.53
0x339e,72.97
0xae40,88.97
0x1121,73.5
0x5a47,79.72
0x644e,80.42
0x235b,72.21
0x2897,61.48
0x669f,73.32
0x5b1f,43.11
0x94d8,24.34
0x2136,90.76
0x552d,71.9
0xa50f,81.87
0x2d94,75.14
0x6b05,72.48
0xc016,73.08
0xb8b3,73.28
0xc890,84.81
0x4d36,66.68
0x2c09,68.3
0x65c7,24.18
0x198e,70.53
0x8264,68.75
0xb65b,88.48
0x43d4,86.84
0x8052,82.5
0x5e6f,34.16
0x4f61,82.78
0xb3fc,81.62
0x83a1,88.98
0xc18f,63.48
0xbcdb,81.87
0x1799,85.53
0x1504,69.36
0xa6b8,71.11
0x32f1,73.48
0x2fa4,71.61
0xaf72,78.14
0xb24f,39.09
0x2c1e,79.39
0x54dc,65.6
0x6dc9,80.3
0x869,88.0
0xa9fd,73.69
0xb2d7,69.23
0xc30e,81.82
0x49ca,89.17
0x3797,73.72
0x3290,65.25
0x2925,64.61
0x4e74,75.32
0x1f9a,77.13
0xb881,79.69
0x1d8c,68.51
0x9986,28.79
0x3c70,87.94
0x9cb9,84.13
0xaddb,79.25
0x4b69,76.74
0x9011,65.03
0x59ca,69.4
0x7f7d,89.18
0x6882,79.04
0x40a6,62.99
0xac87,62.38
0xc5a9,77.11
0x2980,69.19
0x720b,78.99
0x15c9,73.04
0x3b4e,73.1
0xb4d0,73.23
0x1260,62.99
0x6d89,76.57
0x6b9c,40.76
0x7750,76.3
0xfe8,75.11
0x9a77,73.69
0x641f,75.03
0xd87,61.56
0x48d3,84.38
0x41a2,29.76
0x5b75,76.47
0xa7f7,96.48
0x5c36,74.29
0x5afe,71.08
0x8ca5,70.75
0x3aab,75.41
0x5484,78.13
0x917b,73.58
0x232c,81.46
0xabbc,86.69
0xb90b,63.2
0x4722,70.16
0xab8,76.79
0x4f84,73.26
0xc7e,92.45
0x1b48,73.72
0xf89,92.19
0x4e95,80.52
0xc20b,90.41
0x6cbd,91.6
0x547e,87.43
0xa3cf,79.88
0x75f4,60.48
0x9b74,91.0
0x1da2,65.09
0x82f9,65.43
0x3d48,92.87
0x856b,86.41
0x4098,78.36
0x9aa1,78.0
0x8d65,82.9
0x4651,71.58
0xbcab,22.46
0x5aec,79.35
0x81ed,43.09
0x4d55,88.3
0x4eed,89.36
0x5d51,66.02
0xaa7,71.01
0x54c4,67.01
0x779b,73.5
0x1433,75.2
0xf4c,87.87
0x54f9,74.75
0x8845,67.49
0x9bdb,74.65
0x8681,42.71
0x16d2,95.59
0xc6d7,75.29
0x7411,81.07
0x4dd6,84.61
0x9ce7,59.84
0xa98d,83.44
0x7116,71.39
0x3f56,88.97
0x1ebb,76.63
0x80a3,41.04
0xa071,69.76
0x9d60,37.08
0x334c,45.76
0x9bf,77.41
0x6380,83.67
0x30bd,80.9
0x2aa5,81.05
0x22fb,85.41
0xa1e6,62.77
0xc084,75.03
0x19fb,89.0
0xc4d2,81.89
0xbbf1,23.38
0x56d7,90.23
0xab28,53.37
0x4e33,72.3
0x4fab,86.87
0x666f,70.97
0xc28,76.24
0x2039,86.62
0x865a,83.67
0x88a7,70.28
0x2f06,35.01
0x5c0e,70.24
0xc081,71.81
0x5c77,66.66
0x685e,73.16
0x6ea1,79.96
0x6e77,86.04
0x2d9b,84.25
0xef0,72.81
0x65b5,90.67
0x6cb1,67.3
0x198c,79.82
0x9438,70.68
0x1cff,82.36
0xa7a5,83.94
0x5e26,85.76
0x7282,71.94
0x9479,83.59
0xc301,82.45
0x16d8,89.68
0x6337,67.6
0x62a,67.36
0x6709,72.87
0x3ef0,65.63
0x1213,79.09
0x8006,73.98
0x449b,78.04
0x3eda,92.6
0x3ed8,41.5
0x851f,83.28
0x68a1,90.25
0x6bf2,43.58
0x7de9,87.79
0xb67d,75.46
0x685b,74.83
0x6de3,81.59
0x8be2,81.68
0xc75,44.44
0xa3b5,72.39
0x7fed,85.34
0x3805,79.05
0xc505,89.36
0x54f0,81.69
0x8b0b,73.18
0x4c33,73.85
0x3283,33.35
0x92ef,80.77
0x9607,77.24
0x8773,81.04
0x990a,71.53
0x2646,76.12
0xaa2,76.22
0x6c65,36.45
0xbf1e,74.85
0xbe08,68.49
0x7e08,70.59
0x8993,69.68
0x3686,92.08
0x3c26,73.44
0x6e88,61.28
0x7938,72.25
0x3ae2,83.35
0xb015,72.57
0xb744,94.17
0x242d,87.8
0xa0fc,30.22
0x4e5a,94.15
0x76e1,81.83
0x5283,89.05
0x968d,84.02
0xa91f,69.7
0x8841,79.7
0x336a,81.36
0x7886,85.84
0x22fc,72.05
0x9d24,29.95
0xaf96,77.45
0x75a2,58.11
0xb43f,57.87
0x196a,81.36
0x44bb,74.16
0x3272,37.97
0x91a4,78.94
0x1b6e,68.12
0x7d0f,47.8
0x5646,68.07
0x7c9d,78.61
0x101a,72.57
0x2076,88.97
0x22dc,80.0
0x6085,30.63
0x8acb,82.13
0xbcde,80.48
0x65f5,71.63
0x91fb,73.96
0x6dfa,74.07
0x4342,85.51
0x4012,82.14
0x964c,76.5
0x790d,73.56
0x9b3d,36.51
0x673c,73.5
0xbf51,72.55
0xa743,74.22
0x9f69,92.56
0x7119,74.84
0x3939,83.17
0x7160,91.16
0x54ee,78.35
0x4118,72.91
0x3500,73.83
0x8423,69.76
0x13ec,87.3
0xa1b9,30.03
0x9863,70.1
0x5f5c,76.86
0x317d,65.7
0x403c,83.68
0x185a,57.15
0x3c90,25.16
0x2aae,88.24
0x3295,76.48
0x3164,58.38
0x71bd,68.83
0x8f0f,88.02
0x8be0,70.58
0x6caa,78.49
0xa898,38.91
0xa857,88.3
0x39d6,82.75
0x6c71,29.62
0x9c5f,63.8
0x58ef,81.31
0x23b1,85.99
0x7566,71.44
0x2e16,73.83
0xb42b,77.0
0x96f5,57.09
0xc3ce,88.87
0xf62,77.05
0x4263,70.62
0x664d,91.32
0xa179,73.77
0x195c,94.69
0x3c56,90.55
0x89ce,72.18
0x3b21,86.63
0x759a,74.05
0x76bb,89.42
0x97d6,73.78
0x633b,83.32
0x5de3,72.76
0xaa91,75.62
0x9b06,72.01
0x120d,76.76
0x6c4a,67.64
0x6dda,73.39
0x1e1b,81.93
0xa6bc,71.85
0x129e,85.57
0x80bd,59.58
0x9c7e,71.88
0x933e,82.39
0x52f8,84.96
0x937e,83.35
0x4839,93.94
0x837e,74.64
0xb628,58.76
0x9a9,90.91
0x31d4,78.65
0x6604,70.7
0x82e5,77.89
0x5a50,70.71
0x53fe,89.74
0xc847,83.5
0x6ef3,43.16
0xc0f,72.65
0x4421,80.66
0xa85d,71.27
0x7f9c,70.94
0x8e95,88.88
0x51c1,96.03
0xc87f,81.33
0x76e3,62.7
0x49f3,71.68
0x8bbb,82.02
0xb8af,76.8
0x464b,60.36
0x1765,77.61
0xae56,84.39
0x37b3,60.65
0xd37,79.76
0xc343,65.13
0x7d75,54.11
0x340c,59.1
0xa295,70.31
0x1cdb,71.65
0x5d14,89.38
0x3b71,84.35
0x43d2,92.97
0xdc8,83.27
0x920e,81.21
0x8907,87.96
0x903c,89.28
0xa50,44.8
0x3c91,80.0
0x76db,71.43
0x5dd7,67.55
0x6c8e,90.9
0xa3ea,72.07
0xa1c9,69.36
0x507a,90.0
0x9203,68.49
0x8069,76.12
0xa098,73.89
0x2650,69.93
0x938f,75.14
0x505e,54.11
0x1140,70.34
0x467b,83.11
0x9a49,77.79
0xc23c,76.88
0x2c0b,70.34
0x75b4,76.77
0x48b9,69.52
0x7d00,79.03
0x6082,86.02
0x8bf9,75.27
0x856f,80.6
0x9ed3,85.15
0x780e,70.67
0x197d,72.52
0x18cc,68.82
0x2128,60.27
0x768c,83.56
0x1d45,72.2
0x8bb1,67.82
0x3b7b,78.05
0x7803,74.51
0xda5,75.92
0x9d41,84.19
0x3525,74.9
0x25c8,72.82
0x22ef,75.23
0x606f,77.95
0x3bef,70.72
0x36b7,71.69
0x9439,82.39
0x3898,88.06
0xc8dc,72.63
0x6b13,75.85
0xec6,97.78
0x6527,80.09
0xe4d,69.32
0xa97d,57.19
0x98ff,66.51
0x58e9,74.02
0x1bfd,68.33
0x27ca,32.09
0xac0e,79.55
0xa82c,77.95
0x71f5,73.89
0x75e0,80.4
0x159b,60.01
0xb24,84.64
0x2e9d,85.77
0xb6ea,67.17
0xc916,66.68
0x4aae,76.42
0x629a,79.12
0x848e,80.0
0x9d20,81.35
0x6405,78.66
0x235f,73.36
0x3960,73.46
0x1691,76.77
0x5a35,84.99
0xa712,62.95
0x6772,78.59
0x6f3,63.85
0x4a70,79.0
0xc8cc,85.62
0x56ec,69.43
0xa069,84.65
0xa20e,80.48
0xb1f8,84.95
0x8547,67.26
0x3b9d,63.01
0x1844,80.03
0x4361,79.7
0xa8a,69.9
0x66d5,64.61
0xe1c,36.04
0xb13f,77.79
0xa0dc,82.33
0xbea1,36.44
0x1dad,45.15
0x19f0,33.32
0x2a48,65.8
0x9a44,83.56
0x707c,74.71
0x4ce5,82.61
0x6ac8,70.47
0x10ff,72.99
0xb2c4,76.56
0xb433,76.86
0x3c57,81.49
0x45f5,69.08
0x7f6a,73.44
0x6557,75.2
0x813c,71.09
0x60be,73.99
0x5866,53.99
0x6c73,70.88
0x6754,86.69
0xbc00,76.12
0xb7e5,78.2
0x12aa,81.79
0x71aa,84.11
0x9d71,80.0
0x9fb4,72.01
0x74d8,71.26
0x60c1,75.78
0x969b,79.54
0xea2,78.99
0x44be,77.65
0x5993,74.98
0x7fca,74.89
0x51c4,38.06
0x227c,78.22
0x4cd9,81.74
0xc354,74.46
0x10a7,60.67
0xa12b,71.43
0x6e2,84.63
0x4fce,83.91
0x385b,88.16
0x21ed,90.9
0x96b7,78.95
0x23a8,84.2
0x8103,78.84
0x579f,71.9
0x495f,68.22
0x7394,70.59
0x6eec,44.06
0x91a1,66.17
0x340b,67.76
0xbf72,88.99
0xb85a,93.05
0x97fb,35.83
0xa6df,70.59
0x70e6,90.53
0xb64f,33.51
0xc92,85.91
0x6e6,77.61
0x52a9,63.39
0x8a1b,85.69
0x6a8e,79.34
0xb4fe,76.7
0x53cd,72.65
0x8544,86.47
0xb53c,86.48
0x63f,81.35
0xc446,70.5
0xb563,65.91
0x6559,73.62
0x70f3,73.94
0x4df4,73.37
0x2b98,85.79
0x5007,84.66
0xa198,58.56
0x1e63,71.08
0xc6b5,81.26
0x2a90,63.76
0x225d,79.01
0x239d,85.36
0x5c04,28.41
0xa2bf,58.18
0x75ef,80.27
0x9787,78.34
0x45b9,75.03
0x3d92,78.28
0xaae9,65.47
0x8f0e,56.37
0x70b9,74.64
0xc6f4,39.4
0xb4e1,70.62
0x460b,89.84
0x9763,79.35
0x7694,32.55
0xba27,64.88
0x9876,74.39
0xb440,87.24
0xab71,84.21
0x8a49,86.66
0x50cd,71.49
0x29f0,84.56
0x4a5c,92.53
0xc158,74.24
0xc818,70.26
0x8334,76.63
0x294f,68.01
0x8371,92.75
0x969,83.52
0xba28,70.91
0x3836,78.57
0xbbed,72.99
0x773c,77.9
0x4ec4,91.95
0x5d02,78.41
0xfd1,77.78
0x5c3b,78.24
0xa001,83.31
0xbf47,72.06
0xaf1f,67.43
0xa3dc,77.19
0x9778,86.87
0x659b,69.03
0x3ade,90.18
0x1782,81.97
0x2b66,74.94
0x927b,66.69
0xad8e,73.71
0xa104,75.56
0x8d0e,32.82
0x294d,76.8
0x55b3,68.93
0xbd3d,73.47
0x629c,70.76
0x36b6,69.55
0x67e5,80.03
0xb2c9,58.82
0x873a,69.63
0x1b13,80.83
0x57f5,81.54
0x935a,38.65
0x4820,60.02
0x7c51,74.23
0x4c64,91.1
0x563e,79.87
0x1118,89.04
0x2a01,80.27
0x68e5,39.78
0x8c3f,77.06
