,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Group,Number,Transported
246,Earth,False,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,F,51,S,267,1,False
247,Earth,False,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,F,52,S,269,1,True
248,Earth,False,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,F,59,P,270,1,False
249,Europa,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,D,9,S,275,1,True
250,Earth,False,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,F,61,P,277,1,True
251,Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,,,,,278,1,False
252,Earth,False,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,G,45,P,278,2,False
253,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,F,63,P,281,1,True
254,Earth,False,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,F,54,S,282,1,True
255,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,G,46,P,283,1,True
256,Earth,False,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,F,64,P,283,2,True
257,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,E,16,P,285,1,True
258,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,E,16,P,285,2,True
259,Earth,False,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,F,65,P,286,1,False
260,Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,,,,287,1,True
261,Europa,False,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,B,12,P,287,2,False
262,Earth,False,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,F,55,S,288,1,False
263,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,C,12,S,289,1,True
264,Europa,False,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,B,7,S,290,1,True
265,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,B,7,S,290,2,True
266,Europa,,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,B,7,S,290,3,True
267,Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,B,7,S,290,4,True
268,Europa,False,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,D,10,S,291,1,True
269,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,,0.0,B,8,S,294,1,True
270,Earth,False,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,G,47,P,297,1,True
271,Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,A,3,P,298,1,True
272,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,,,,301,1,False
273,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,F,67,P,302,1,False
274,,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,G,41,S,303,1,True
275,Europa,False,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,E,18,S,304,1,False
276,Europa,False,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,C,7,P,305,1,False
277,Earth,False,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,E,19,S,306,1,False
278,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,F,59,S,307,1,True
279,Earth,False,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,F,60,S,309,1,False
280,Europa,False,TRAPPIST-1e,67.0,False,,230.0,0.0,4476.0,241.0,,,,310,1,False
281,Earth,False,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,F,68,P,313,1,True
282,Earth,True,55 Cancri e,,False,0.0,0.0,,0.0,0.0,G,50,P,313,2,True
283,Earth,False,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,F,68,P,313,3,True
284,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,50,P,313,4,True
285,Earth,False,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,G,51,P,314,1,False
286,,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,G,42,S,315,1,True
287,Europa,False,TRAPPIST-1e,24.0,False,0.0,2628.0,,170.0,0.0,B,9,S,316,1,True
288,Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,,B,9,S,316,2,True
289,Earth,False,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,,0.0,G,44,S,320,1,False
290,Earth,False,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,,G,44,S,320,2,False
291,,False,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,F,61,S,321,1,False
292,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,G,45,S,322,1,False
293,Earth,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,G,53,P,324,1,False
294,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,G,47,S,326,1,False
295,Earth,False,TRAPPIST-1e,19.0,False,17.0,0.0,784.0,0.0,2.0,,,,327,1,True
296,Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,C,14,S,330,1,True
297,Europa,False,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,C,14,S,330,2,True
298,Europa,False,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,C,14,S,330,3,False
299,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,F,72,P,331,1,False
300,Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,F,73,P,333,1,True
301,Mars,False,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,F,62,S,334,1,False
302,Earth,False,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,F,74,P,336,1,False
303,Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,F,63,S,337,1,True
304,Mars,False,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,F,63,S,337,2,True
305,Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,F,63,S,337,3,True
306,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,,0.0,0.0,G,48,S,338,1,True
307,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,B,10,S,340,1,True
308,Earth,True,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,G,57,P,341,1,False
309,Earth,False,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,F,76,P,343,1,False
310,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,E,21,S,345,1,False
311,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,G,59,P,346,1,True
312,Mars,False,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,F,64,S,347,1,False
313,Mars,False,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,D,12,P,348,1,True
314,Mars,,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,,,,348,2,True
315,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,G,60,P,350,1,True
316,Mars,False,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,F,78,P,352,1,False
317,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,,,,355,1,True
318,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,B,15,P,356,1,True
319,Earth,False,TRAPPIST-1e,41.0,False,,1198.0,0.0,124.0,572.0,F,65,S,357,1,False
320,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,G,50,S,358,1,True
321,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,G,50,S,358,2,True
322,Earth,False,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,F,66,S,359,1,False
323,Earth,False,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,F,67,S,360,1,False
324,Earth,False,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,F,68,S,361,1,True
325,Earth,False,55 Cancri e,,False,0.0,0.0,0.0,685.0,21.0,G,51,S,365,1,False
326,Mars,False,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,F,82,P,368,1,False
327,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,F,82,P,368,2,True
328,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,G,53,S,369,1,True
329,Earth,False,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,F,83,P,370,1,False
330,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,F,84,P,371,1,True
331,Earth,False,TRAPPIST-1e,24.0,False,0.0,5.0,0.0,2766.0,0.0,F,85,P,372,1,False
332,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,G,62,P,373,1,False
333,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,E,22,P,375,1,False
334,Earth,False,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,G,54,S,376,1,True
335,Europa,False,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,C,15,S,377,1,False
336,Europa,False,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,B,11,S,378,1,False
337,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,B,11,S,378,2,True
338,Europa,False,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,B,11,S,378,3,False
339,Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,B,11,S,378,4,True
340,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,B,11,S,378,5,True
341,Europa,False,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,B,11,S,378,6,False
342,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,B,11,S,378,7,True
343,Earth,False,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,G,63,P,379,1,True
344,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,,,,380,1,True
345,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,B,16,P,381,1,True
346,Europa,True,55 Cancri e,38.0,False,0.0,0.0,,0.0,0.0,B,16,P,381,2,True
347,,False,,23.0,False,348.0,0.0,0.0,4.0,368.0,G,64,P,382,1,False
348,Earth,False,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,G,55,S,383,1,False
349,Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,G,55,S,383,2,False
350,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,56,S,384,1,True
351,Earth,False,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,G,56,S,384,2,True
352,Earth,False,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,G,65,P,385,1,False
353,Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,G,66,P,387,1,False
354,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,G,57,S,388,1,False
355,Earth,False,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,E,23,P,389,1,False
356,Europa,False,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,C,9,P,391,1,True
357,Earth,False,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,E,24,P,392,1,False
358,Europa,False,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,B,17,P,395,1,False
359,Europa,False,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,B,17,P,395,2,False
360,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,G,59,S,396,1,True
361,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,F,69,S,397,1,True
362,Mars,False,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,D,13,S,398,1,False
363,Mars,False,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,D,14,S,401,1,False
364,Mars,False,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,D,14,S,401,2,False
365,,True,55 Cancri e,32.0,True,0.0,0.0,0.0,0.0,0.0,D,15,S,402,1,True
366,Mars,False,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,D,13,P,403,1,True
367,Earth,False,55 Cancri e,17.0,False,177.0,,0.0,310.0,7.0,F,89,P,405,1,False
368,Earth,False,TRAPPIST-1e,23.0,False,,21.0,0.0,0.0,1699.0,G,69,P,407,1,False
369,Earth,False,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,F,90,P,407,2,False
370,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,G,69,P,407,3,False
371,Mars,False,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,E,25,P,408,1,False
372,Mars,False,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,F,71,S,409,1,False
373,Earth,False,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,F,72,S,410,1,False
374,Earth,False,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,F,91,P,411,1,False
375,Europa,False,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,C,11,P,412,1,True
376,Earth,False,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,F,92,P,413,1,False
377,Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,G,60,S,415,1,False
378,Europa,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,B,18,P,417,1,True
379,Europa,False,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,B,18,P,417,2,False
380,Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,B,18,P,417,3,True
381,Europa,False,TRAPPIST-1e,,False,8.0,3584.0,0.0,13.0,57.0,B,19,P,423,1,True
382,Mars,False,TRAPPIST-1e,37.0,False,1094.0,2.0,26.0,34.0,1.0,F,96,P,425,1,False
383,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,F,96,P,425,2,True
384,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,F,96,P,425,3,True
385,Europa,False,TRAPPIST-1e,31.0,False,417.0,,7185.0,562.0,792.0,E,26,P,427,1,True
386,Europa,False,TRAPPIST-1e,29.0,False,0.0,4118.0,0.0,715.0,3139.0,C,16,S,428,1,True
387,Europa,False,55 Cancri e,20.0,False,2.0,10116.0,0.0,2.0,225.0,A,5,S,429,1,True
388,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,A,5,S,429,2,True
389,Earth,False,TRAPPIST-1e,29.0,False,0.0,1026.0,0.0,16.0,0.0,F,75,S,430,1,True
390,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,F,97,P,431,1,True
391,Mars,False,TRAPPIST-1e,17.0,False,1483.0,10.0,0.0,0.0,0.0,F,76,S,432,1,False
392,Europa,,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,B,20,P,433,1,True
393,Europa,False,TRAPPIST-1e,47.0,False,4.0,891.0,0.0,2962.0,3656.0,B,20,P,433,2,False
394,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,F,77,S,434,1,True
395,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,G,62,S,435,1,True
396,Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,G,63,S,436,1,True
397,Earth,False,PSO J318.5-22,56.0,False,46.0,11.0,0.0,622.0,0.0,G,63,S,436,2,False
398,Earth,False,TRAPPIST-1e,39.0,False,382.0,0.0,22.0,467.0,0.0,F,78,S,437,1,False
399,Earth,False,PSO J318.5-22,40.0,False,7.0,0.0,840.0,26.0,0.0,F,78,S,437,2,False
400,Europa,True,TRAPPIST-1e,40.0,False,,0.0,0.0,0.0,0.0,B,13,S,438,1,True
401,Europa,False,55 Cancri e,34.0,False,,5637.0,45.0,1936.0,56.0,C,13,P,439,1,False
402,Earth,False,55 Cancri e,32.0,False,0.0,0.0,0.0,722.0,0.0,F,79,S,441,1,False
403,Earth,False,TRAPPIST-1e,35.0,False,7.0,1043.0,0.0,0.0,0.0,F,98,P,442,1,False
404,Mars,False,TRAPPIST-1e,32.0,True,2484.0,429.0,102.0,0.0,0.0,D,15,P,444,1,False
405,,False,TRAPPIST-1e,26.0,True,1869.0,0.0,136.0,0.0,0.0,F,99,P,444,2,False
406,Earth,False,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,F,80,S,445,1,False
407,,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,77.0,715.0,E,25,S,445,2,False
408,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,B,21,P,446,1,True
409,Earth,False,TRAPPIST-1e,22.0,False,9.0,0.0,795.0,0.0,0.0,F,81,S,447,1,True
410,Earth,False,TRAPPIST-1e,24.0,False,757.0,0.0,0.0,32.0,0.0,E,27,P,448,1,False
411,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,G,71,P,448,2,True
412,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,G,64,S,449,1,True
413,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,E,26,S,452,1,True
414,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,B,14,S,453,1,True
415,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,,,,453,2,True
416,Europa,True,TRAPPIST-1e,74.0,False,0.0,0.0,0.0,0.0,0.0,B,14,S,453,3,True
417,Europa,,55 Cancri e,28.0,True,5.0,4288.0,0.0,745.0,5.0,B,15,S,454,1,True
418,Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,B,15,S,454,2,True
419,Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,B,15,S,454,3,True
420,Earth,False,TRAPPIST-1e,55.0,False,210.0,185.0,188.0,59.0,73.0,F,83,S,456,1,False
421,Earth,False,PSO J318.5-22,19.0,False,0.0,0.0,747.0,26.0,0.0,G,72,P,457,1,True
422,Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,G,72,P,457,2,False
423,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,G,72,P,457,3,False
424,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,D,16,S,458,1,True
425,Earth,False,TRAPPIST-1e,15.0,False,2156.0,0.0,0.0,59.0,2.0,F,84,S,459,1,False
426,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,G,65,S,460,1,True
427,Earth,False,PSO J318.5-22,31.0,False,0.0,869.0,0.0,0.0,0.0,E,27,S,461,1,True
428,Earth,False,TRAPPIST-1e,22.0,False,0.0,70.0,182.0,612.0,20.0,F,85,S,461,2,True
429,Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,G,66,S,461,3,True
430,Earth,True,,50.0,False,0.0,0.0,0.0,0.0,0.0,G,67,S,462,1,False
431,Mars,False,TRAPPIST-1e,34.0,False,865.0,0.0,257.0,,35.0,F,100,P,463,1,False
432,Mars,False,TRAPPIST-1e,14.0,False,928.0,852.0,81.0,0.0,0.0,F,100,P,463,2,False
433,Earth,False,TRAPPIST-1e,19.0,False,4.0,10.0,0.0,1178.0,428.0,E,28,P,465,1,False
434,Earth,False,TRAPPIST-1e,,False,0.0,654.0,22.0,146.0,4.0,E,28,P,465,2,True
435,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,863.0,1.0,1.0,F,101,P,466,1,False
436,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,,,,468,1,False
437,Mars,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,,F,86,S,470,1,True
438,,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,F,86,S,470,2,True
439,Europa,False,TRAPPIST-1e,16.0,False,0.0,45.0,2.0,5183.0,170.0,B,22,P,471,1,False
440,Europa,False,55 Cancri e,30.0,False,0.0,7972.0,0.0,0.0,4.0,B,22,P,471,2,True
441,Earth,False,PSO J318.5-22,37.0,False,0.0,10.0,544.0,9.0,299.0,F,87,S,472,1,False
442,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,G,69,S,474,1,True
443,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,38.0,9.0,943.0,E,29,P,475,1,False
444,Mars,False,PSO J318.5-22,27.0,False,,6.0,145.0,144.0,0.0,F,103,P,476,1,False
445,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,F,103,P,476,2,True
446,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,F,103,P,476,3,True
447,Earth,False,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,1619.0,0.0,E,30,P,477,1,False
448,Earth,False,TRAPPIST-1e,27.0,False,,34.0,23.0,0.0,275.0,G,74,P,480,1,False
449,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,G,70,S,481,1,True
450,Earth,False,TRAPPIST-1e,27.0,False,0.0,118.0,0.0,5.0,665.0,E,28,S,482,1,False
451,Earth,False,TRAPPIST-1e,28.0,False,0.0,14.0,0.0,0.0,615.0,F,88,S,482,2,False
452,Europa,False,55 Cancri e,21.0,False,0.0,33.0,0.0,3348.0,55.0,B,17,S,485,1,False
453,Europa,,TRAPPIST-1e,39.0,False,172.0,1794.0,12.0,4303.0,246.0,C,19,S,487,1,False
454,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,,0.0,0.0,G,76,P,488,1,False
455,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,G,71,S,490,1,True
456,Europa,True,55 Cancri e,27.0,False,0.0,,0.0,0.0,0.0,,,,498,1,True
457,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,,0.0,B,18,S,498,2,True
458,Mars,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,F,89,S,499,1,True
459,Mars,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,E,29,S,499,2,False
460,Mars,False,55 Cancri e,21.0,False,513.0,0.0,1749.0,82.0,0.0,D,19,P,500,1,True
461,Europa,False,TRAPPIST-1e,42.0,False,0.0,929.0,967.0,,481.0,E,32,P,501,1,False
462,Mars,False,TRAPPIST-1e,22.0,False,10.0,0.0,817.0,471.0,0.0,,,,502,1,False
463,Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,F,90,S,503,1,True
464,Mars,False,TRAPPIST-1e,43.0,False,1821.0,0.0,47.0,29.0,0.0,F,90,S,503,2,False
465,Mars,False,TRAPPIST-1e,42.0,False,1246.0,35.0,16.0,0.0,0.0,E,31,S,503,3,False
466,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,B,19,S,504,1,True
467,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,B,19,S,504,2,True
468,Europa,True,,24.0,False,0.0,0.0,0.0,0.0,0.0,B,19,S,504,3,True
469,Europa,False,TRAPPIST-1e,64.0,False,0.0,1737.0,11.0,401.0,752.0,B,19,S,504,4,False
470,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,B,19,S,504,5,True
471,,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,B,19,S,504,6,True
472,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,F,91,S,506,1,True
473,Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,G,74,S,507,1,True
474,Europa,False,TRAPPIST-1e,59.0,False,0.0,16521.0,0.0,323.0,0.0,C,16,P,510,1,True
475,Europa,False,55 Cancri e,32.0,False,0.0,5755.0,0.0,59.0,122.0,D,18,S,512,1,True
476,Europa,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,D,18,S,512,2,True
477,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,G,78,P,513,1,True
478,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,B,20,S,515,1,True
479,Europa,False,55 Cancri e,55.0,False,113.0,2492.0,41.0,0.0,2376.0,A,6,S,516,1,False
480,Earth,False,TRAPPIST-1e,,False,1445.0,0.0,1.0,2.0,73.0,F,109,P,517,1,False
481,,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,F,92,S,518,1,True
482,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,G,77,S,519,1,True
483,Earth,False,TRAPPIST-1e,55.0,False,62.0,,0.0,0.0,,G,78,S,520,1,False
484,Earth,False,TRAPPIST-1e,23.0,False,39.0,263.0,0.0,0.0,,E,32,S,521,1,True
485,Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,750.0,0.0,156.0,E,33,P,522,1,False
486,Earth,False,TRAPPIST-1e,35.0,False,553.0,213.0,1733.0,0.0,6.0,E,33,S,523,1,True
487,Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,,,,525,1,True
488,Mars,False,55 Cancri e,,False,1172.0,11.0,3.0,0.0,4.0,F,93,S,527,1,False
489,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,F,93,S,527,2,True
490,Europa,False,TRAPPIST-1e,46.0,False,0.0,1119.0,0.0,3427.0,6595.0,C,17,P,528,1,False
491,Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,G,81,P,529,1,False
492,Earth,True,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,G,82,P,531,1,False
493,Earth,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,G,82,P,531,2,True
494,Mars,False,TRAPPIST-1e,33.0,False,20.0,0.0,384.0,557.0,0.0,D,21,P,533,1,False
495,Europa,False,TRAPPIST-1e,34.0,False,98.0,715.0,29.0,5732.0,1902.0,B,23,P,534,1,False
