,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Group,Number
8945,Mars,False,TRAPPIST-1e,15.0,False,4922.0,0.0,2427.0,0.0,0.0,F,94,S,536,1
8946,Mars,False,,37.0,False,1063.0,133.0,99.0,2.0,0.0,E,35,S,536,2
8947,Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,B,23,S,541,1
8948,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,G,85,P,543,1
8949,Europa,False,TRAPPIST-1e,18.0,False,4.0,9352.0,0.0,10.0,46.0,C,20,S,544,1
8950,Mars,False,TRAPPIST-1e,61.0,False,2221.0,0.0,0.0,1.0,0.0,F,112,P,554,1
8951,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,F,113,P,557,1
8952,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,F,113,P,557,2
8953,Earth,False,TRAPPIST-1e,65.0,False,0.0,804.0,0.0,0.0,0.0,F,101,S,558,1
8954,Mars,False,TRAPPIST-1e,27.0,False,286.0,0.0,1023.0,0.0,0.0,F,104,S,562,1
8955,Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,F,104,S,562,2
8956,Mars,False,TRAPPIST-1e,32.0,,2543.0,1.0,55.0,0.0,0.0,,,,574,1
8957,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,G,84,S,578,1
8958,Earth,,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,G,84,S,578,2
8959,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,G,88,P,584,1
8960,Earth,False,TRAPPIST-1e,16.0,False,0.0,379.0,0.0,2488.0,1.0,F,119,P,584,2
8961,Earth,False,TRAPPIST-1e,41.0,False,0.0,1032.0,0.0,0.0,32.0,F,122,P,592,1
8962,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,G,88,S,595,1
8963,Earth,False,TRAPPIST-1e,16.0,False,0.0,492.0,0.0,0.0,0.0,G,92,P,601,1
8964,Earth,False,TRAPPIST-1e,17.0,False,0.0,24.0,673.0,0.0,0.0,F,127,P,604,1
8965,Earth,False,TRAPPIST-1e,40.0,False,5.0,0.0,3.0,447.0,424.0,F,110,S,605,1
8966,Earth,True,PSO J318.5-22,37.0,False,0.0,0.0,0.0,0.0,0.0,G,93,P,606,1
8967,Europa,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,B,26,P,613,1
8968,Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,B,26,P,613,2
8969,,False,TRAPPIST-1e,31.0,False,0.0,428.0,,1154.0,1025.0,E,40,S,616,1
8970,Mars,False,,18.0,False,1644.0,430.0,158.0,0.0,0.0,F,130,P,617,1
8971,Mars,False,TRAPPIST-1e,51.0,True,755.0,6.0,284.0,102.0,,F,132,P,620,1
8972,Mars,False,,20.0,False,0.0,0.0,1281.0,8.0,0.0,F,132,P,620,2
8973,Mars,False,55 Cancri e,19.0,False,0.0,0.0,1435.0,15.0,0.0,F,132,P,620,3
8974,Earth,False,TRAPPIST-1e,22.0,False,499.0,46.0,174.0,61.0,7.0,E,41,S,621,1
8975,Europa,False,55 Cancri e,41.0,False,0.0,1528.0,11.0,10243.0,17.0,B,27,P,622,1
8976,Europa,False,TRAPPIST-1e,28.0,False,0.0,1048.0,1469.0,0.0,22.0,E,42,S,624,1
8977,Mars,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,F,111,S,625,1
8978,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,F,111,S,625,2
8979,Mars,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,F,111,S,625,3
8980,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,B,24,S,626,1
8981,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,B,24,S,626,2
8982,Europa,False,TRAPPIST-1e,25.0,True,30.0,5718.0,0.0,0.0,1385.0,D,21,S,626,3
8983,Mars,False,TRAPPIST-1e,45.0,False,0.0,0.0,1057.0,0.0,0.0,D,22,S,627,1
8984,Earth,False,TRAPPIST-1e,19.0,False,0.0,77.0,0.0,532.0,256.0,F,134,P,632,1
8985,Earth,False,PSO J318.5-22,16.0,False,72.0,4.0,1456.0,,0.0,E,37,P,632,2
8986,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,G,97,P,632,3
8987,Europa,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,D,26,P,640,1
8988,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,D,26,P,640,2
8989,Mars,False,55 Cancri e,36.0,False,748.0,0.0,222.0,0.0,0.0,D,27,P,648,1
8990,Mars,False,TRAPPIST-1e,21.0,False,1045.0,90.0,1110.0,333.0,0.0,D,27,P,648,2
8991,Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,G,99,P,649,1
8992,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,D,28,P,651,1
8993,Earth,True,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,G,96,S,652,1
8994,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,G,96,S,652,2
8995,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,G,96,S,652,3
8996,Earth,False,TRAPPIST-1e,32.0,False,632.0,0.0,0.0,2.0,0.0,F,116,S,652,4
8997,Earth,False,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,G,96,S,652,5
8998,Earth,False,TRAPPIST-1e,79.0,False,0.0,0.0,881.0,7.0,0.0,G,100,P,654,1
8999,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,691.0,0.0,57.0,F,139,P,662,1
9000,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,,G,100,S,666,1
9001,Earth,False,TRAPPIST-1e,13.0,False,1.0,875.0,0.0,0.0,0.0,F,119,S,666,2
9002,Mars,False,TRAPPIST-1e,53.0,False,596.0,0.0,1608.0,505.0,0.0,D,29,P,667,1
9003,Mars,False,TRAPPIST-1e,40.0,False,710.0,379.0,264.0,0.0,5.0,E,40,P,670,1
9004,Mars,False,TRAPPIST-1e,32.0,False,1279.0,0.0,20.0,0.0,0.0,E,40,P,670,2
9005,Earth,True,55 Cancri e,31.0,False,0.0,,0.0,0.0,0.0,G,104,P,673,1
9006,Earth,False,TRAPPIST-1e,63.0,False,13.0,1415.0,0.0,170.0,21.0,E,47,S,675,1
9007,Mars,False,TRAPPIST-1e,18.0,False,,0.0,54.0,0.0,0.0,F,120,S,676,1
9008,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,G,106,P,681,1
9009,Earth,False,TRAPPIST-1e,14.0,False,9.0,0.0,1790.0,8.0,31.0,F,124,S,692,1
9010,Earth,True,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,0.0,G,105,S,694,1
9011,Earth,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,G,106,S,695,1
9012,Earth,False,TRAPPIST-1e,58.0,False,0.0,0.0,46.0,755.0,0.0,F,125,S,698,1
9013,Earth,False,TRAPPIST-1e,22.0,False,0.0,65.0,221.0,5.0,304.0,F,148,P,700,1
9014,Earth,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,G,108,P,706,1
9015,Europa,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,B,29,P,708,1
9016,Europa,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,B,29,P,708,2
9017,Mars,False,TRAPPIST-1e,15.0,False,1344.0,0.0,1020.0,0.0,1.0,F,128,S,711,1
9018,Mars,False,TRAPPIST-1e,42.0,False,466.0,0.0,583.0,0.0,0.0,E,51,S,716,1
9019,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,B,31,P,717,1
9020,Europa,False,55 Cancri e,19.0,,0.0,1502.0,1.0,874.0,437.0,B,31,P,717,2
9021,Europa,True,,,False,0.0,0.0,0.0,0.0,0.0,B,31,P,717,3
9022,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,B,31,P,717,4
9023,Europa,False,TRAPPIST-1e,15.0,False,0.0,437.0,0.0,2.0,4679.0,B,31,P,717,5
9024,Europa,,TRAPPIST-1e,38.0,False,1.0,2352.0,1604.0,66.0,2583.0,B,31,P,717,6
9025,Europa,True,55 Cancri e,49.0,,0.0,0.0,0.0,0.0,0.0,B,31,P,717,7
9026,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,F,129,S,720,1
9027,Mars,False,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,E,52,S,720,2
9028,Mars,False,TRAPPIST-1e,19.0,False,1661.0,0.0,350.0,336.0,231.0,D,26,S,720,3
9029,Earth,False,TRAPPIST-1e,46.0,False,17.0,43.0,659.0,40.0,0.0,F,130,S,721,1
9030,Mars,False,TRAPPIST-1e,21.0,False,559.0,725.0,3.0,0.0,0.0,F,151,P,722,1
9031,Earth,False,55 Cancri e,29.0,False,0.0,0.0,33.0,539.0,0.0,F,131,S,723,1
9032,Earth,True,PSO J318.5-22,,False,0.0,0.0,0.0,0.0,0.0,G,110,P,725,1
9033,,False,TRAPPIST-1e,44.0,False,14.0,0.0,1817.0,2.0,171.0,F,135,S,730,1
9034,Earth,False,TRAPPIST-1e,19.0,False,720.0,0.0,7.0,0.0,32.0,F,136,S,731,1
9035,Earth,False,TRAPPIST-1e,29.0,False,60.0,480.0,5.0,0.0,276.0,F,136,S,731,2
9036,Mars,False,TRAPPIST-1e,25.0,False,266.0,98.0,748.0,169.0,6.0,F,155,P,735,1
9037,Earth,False,TRAPPIST-1e,41.0,False,0.0,885.0,0.0,0.0,0.0,,,,739,1
9038,Earth,False,55 Cancri e,19.0,False,,163.0,1487.0,1.0,223.0,F,137,S,741,1
9039,Mars,False,TRAPPIST-1e,33.0,False,4.0,153.0,892.0,0.0,0.0,E,54,S,742,1
9040,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,F,138,S,742,2
9041,Europa,True,55 Cancri e,44.0,False,,0.0,0.0,0.0,0.0,B,26,S,744,1
9042,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,787.0,1.0,E,45,P,745,1
9043,Mars,False,TRAPPIST-1e,32.0,False,530.0,0.0,1195.0,11.0,788.0,F,158,P,747,1
9044,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,F,139,S,748,1
9045,Mars,False,TRAPPIST-1e,32.0,False,1705.0,0.0,175.0,434.0,172.0,F,139,S,748,2
9046,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,F,159,P,749,1
9047,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,,0.0,0.0,F,141,S,751,1
9048,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,G,113,S,752,1
9049,Europa,False,55 Cancri e,31.0,False,0.0,1029.0,1247.0,0.0,52.0,D,32,P,755,1
9050,Europa,False,TRAPPIST-1e,22.0,False,3.0,2490.0,0.0,1197.0,144.0,C,29,S,758,1
9051,Europa,True,55 Cancri e,74.0,False,0.0,0.0,0.0,0.0,0.0,,,,758,2
9052,Europa,False,TRAPPIST-1e,53.0,False,472.0,3.0,0.0,1935.0,2505.0,C,29,S,758,3
9053,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,C,25,P,759,1
9054,Europa,False,55 Cancri e,23.0,False,0.0,4733.0,0.0,1412.0,4419.0,C,25,P,759,2
9055,Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,C,25,P,759,3
9056,Earth,False,TRAPPIST-1e,18.0,False,178.0,0.0,11.0,478.0,0.0,F,160,P,760,1
9057,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,C,30,S,763,1
9058,Europa,False,TRAPPIST-1e,48.0,False,1.0,14.0,2.0,3717.0,0.0,C,30,S,763,2
9059,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,E,55,S,766,1
9060,Europa,False,TRAPPIST-1e,34.0,False,0.0,3410.0,0.0,0.0,1456.0,C,27,P,774,1
9061,Europa,False,55 Cancri e,27.0,False,0.0,1288.0,0.0,1342.0,3506.0,B,33,P,774,2
9062,Europa,False,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,B,33,P,774,3
9063,Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,C,31,S,775,1
9064,Europa,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,C,31,S,775,2
9065,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,C,31,S,775,3
9066,Europa,False,TRAPPIST-1e,23.0,False,0.0,1857.0,1.0,386.0,15940.0,C,31,S,775,4
9067,Europa,False,TRAPPIST-1e,26.0,False,0.0,3326.0,3.0,621.0,51.0,C,31,S,775,5
9068,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,C,31,S,775,6
9069,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,C,32,S,778,1
9070,Europa,False,55 Cancri e,25.0,False,0.0,1641.0,20.0,1663.0,10.0,C,32,S,778,2
9071,Mars,True,,50.0,False,0.0,0.0,0.0,,0.0,D,27,S,780,1
9072,Earth,False,TRAPPIST-1e,28.0,False,2.0,372.0,0.0,0.0,506.0,F,164,P,783,1
9073,Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,G,116,P,792,1
9074,Europa,False,55 Cancri e,29.0,True,149.0,1704.0,0.0,7402.0,14.0,C,34,S,800,1
9075,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,F,167,P,801,1
9076,Earth,,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,G,118,P,803,1
9077,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,C,28,P,804,1
9078,Mars,False,TRAPPIST-1e,47.0,False,3682.0,3636.0,,83.0,,F,150,S,807,1
9079,Mars,False,TRAPPIST-1e,28.0,False,830.0,0.0,278.0,3.0,2.0,F,168,P,810,1
9080,Mars,True,TRAPPIST-1e,38.0,False,0.0,,0.0,0.0,0.0,E,58,S,812,1
9081,Mars,False,TRAPPIST-1e,22.0,True,2227.0,324.0,47.0,,0.0,F,153,S,814,1
9082,Mars,,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,F,155,S,821,1
9083,Europa,False,TRAPPIST-1e,21.0,False,0.0,2673.0,0.0,1678.0,30.0,A,7,P,827,1
9084,Europa,False,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,A,7,P,827,2
9085,Europa,True,55 Cancri e,67.0,False,0.0,0.0,0.0,0.0,0.0,A,7,P,827,3
9086,Earth,False,PSO J318.5-22,39.0,False,182.0,148.0,35.0,23.0,277.0,F,172,P,831,1
9087,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,G,122,P,832,1
9088,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,D,34,P,837,1
9089,Europa,False,55 Cancri e,29.0,False,0.0,699.0,377.0,3858.0,6.0,D,34,P,837,2
9090,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,E,46,P,838,1
9091,Mars,False,TRAPPIST-1e,23.0,False,2577.0,0.0,0.0,0.0,2.0,D,35,P,838,2
9092,Earth,False,PSO J318.5-22,41.0,False,0.0,171.0,80.0,2393.0,4.0,F,174,P,841,1
9093,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,E,47,P,842,1
9094,Earth,True,PSO J318.5-22,43.0,False,0.0,0.0,0.0,0.0,0.0,G,124,P,843,1
9095,Mars,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,E,61,S,844,1
9096,Earth,False,TRAPPIST-1e,14.0,False,698.0,0.0,0.0,1.0,0.0,F,161,S,847,1
9097,Europa,True,TRAPPIST-1e,69.0,False,0.0,0.0,0.0,0.0,0.0,D,29,S,852,1
9098,Earth,True,PSO J318.5-22,24.0,False,0.0,,0.0,0.0,0.0,G,126,S,854,1
9099,Europa,False,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,B,33,S,855,1
9100,Earth,False,TRAPPIST-1e,28.0,False,869.0,0.0,2.0,0.0,0.0,F,177,P,856,1
9101,Europa,False,55 Cancri e,59.0,False,0.0,2935.0,529.0,21.0,462.0,B,34,S,857,1
9102,Mars,False,TRAPPIST-1e,20.0,False,2024.0,0.0,269.0,13.0,0.0,D,36,P,858,1
9103,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,,F,178,P,858,2
9104,Earth,False,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,G,128,S,861,1
9105,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,G,125,P,862,1
9106,Mars,False,TRAPPIST-1e,36.0,False,3160.0,0.0,12.0,0.0,,D,30,S,864,1
9107,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,F,162,S,864,2
9108,Mars,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,F,162,S,864,3
9109,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,F,179,P,866,1
9110,Earth,False,TRAPPIST-1e,24.0,False,780.0,0.0,0.0,2.0,6.0,E,63,S,872,1
9111,Mars,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,E,50,P,880,1
9112,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,,E,50,P,880,2
9113,Earth,False,TRAPPIST-1e,23.0,False,299.0,4958.0,299.0,0.0,93.0,G,132,S,882,1
9114,Earth,False,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,7.0,833.0,G,128,P,884,1
9115,Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,762.0,0.0,0.0,,,,884,2
9116,Mars,False,TRAPPIST-1e,61.0,False,1399.0,0.0,693.0,0.0,0.0,F,182,P,886,1
9117,Mars,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,F,182,P,886,2
9118,Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,F,182,P,886,3
9119,Europa,False,TRAPPIST-1e,51.0,False,0.0,54.0,0.0,22.0,5915.0,C,31,P,887,1
9120,Europa,False,TRAPPIST-1e,26.0,False,61.0,1124.0,59.0,2217.0,622.0,C,31,P,887,2
9121,Mars,False,TRAPPIST-1e,44.0,False,589.0,0.0,235.0,20.0,31.0,D,37,P,888,1
9122,Mars,False,TRAPPIST-1e,46.0,False,1246.0,0.0,3767.0,1.0,0.0,F,183,P,888,2
9123,Mars,False,TRAPPIST-1e,32.0,False,176.0,0.0,2851.0,0.0,0.0,D,33,S,891,1
9124,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,C,36,S,892,1
9125,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,C,36,S,892,2
9126,Europa,True,55 Cancri e,52.0,False,0.0,0.0,,0.0,0.0,C,36,S,892,3
9127,Europa,True,55 Cancri e,52.0,False,0.0,0.0,0.0,0.0,0.0,C,37,S,894,1
9128,Earth,False,TRAPPIST-1e,14.0,False,0.0,1277.0,0.0,241.0,,F,185,P,895,1
9129,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,644.0,,0.0,F,186,P,896,1
9130,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,B,36,S,897,1
9131,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,B,36,S,897,2
9132,Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,G,131,P,900,1
9133,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,G,136,S,908,1
9134,Mars,False,TRAPPIST-1e,14.0,False,1793.0,0.0,300.0,0.0,0.0,F,169,S,909,1
9135,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,F,169,S,909,2
9136,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,F,169,S,909,3
9137,Europa,False,55 Cancri e,54.0,False,0.0,8179.0,0.0,2673.0,6512.0,E,64,S,914,1
9138,Earth,False,TRAPPIST-1e,55.0,False,0.0,4.0,512.0,365.0,0.0,G,132,P,916,1
9139,Mars,False,,16.0,False,9.0,0.0,1162.0,2.0,0.0,E,65,S,917,1
9140,Europa,False,TRAPPIST-1e,38.0,False,0.0,6915.0,0.0,3243.0,5218.0,C,34,P,920,1
9141,Earth,False,TRAPPIST-1e,48.0,False,411.0,405.0,31.0,5.0,34.0,G,141,S,929,1
9142,Earth,False,55 Cancri e,13.0,False,483.0,0.0,28.0,375.0,0.0,G,142,S,934,1
9143,,False,TRAPPIST-1e,20.0,False,0.0,4.0,0.0,732.0,1.0,F,171,S,936,1
9144,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,E,52,P,937,1
9145,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,F,197,P,943,1
9146,Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,F,197,P,943,2
9147,Mars,,55 Cancri e,42.0,False,22.0,0.0,697.0,798.0,0.0,F,197,P,943,3
9148,Mars,False,55 Cancri e,50.0,False,901.0,0.0,242.0,160.0,0.0,E,69,S,945,1
9149,Mars,False,TRAPPIST-1e,21.0,False,590.0,0.0,114.0,0.0,415.0,F,173,S,945,2
9150,Earth,False,TRAPPIST-1e,22.0,False,141.0,695.0,0.0,116.0,482.0,G,139,P,948,1
9151,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,F,174,S,950,1
9152,Earth,False,PSO J318.5-22,22.0,False,0.0,154.0,497.0,16.0,1.0,F,200,P,954,1
9153,Earth,False,TRAPPIST-1e,21.0,False,0.0,60.0,0.0,,653.0,F,176,S,958,1
9154,Earth,False,PSO J318.5-22,24.0,False,640.0,155.0,0.0,0.0,0.0,E,71,S,959,1
9155,Earth,False,TRAPPIST-1e,24.0,False,9.0,71.0,2572.0,0.0,0.0,F,177,S,962,1
9156,Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,D,34,S,963,1
9157,,False,TRAPPIST-1e,19.0,False,1.0,0.0,0.0,0.0,632.0,F,180,S,967,1
9158,Earth,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,908.0,G,144,P,973,1
9159,Earth,False,TRAPPIST-1e,35.0,False,666.0,175.0,783.0,0.0,0.0,E,55,P,974,1
9160,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,G,147,S,977,1
9161,Earth,False,TRAPPIST-1e,55.0,False,0.0,24.0,52.0,808.0,0.0,F,181,S,980,1
9162,Earth,False,TRAPPIST-1e,35.0,False,0.0,382.0,0.0,370.0,156.0,G,148,S,981,1
9163,Earth,True,TRAPPIST-1e,63.0,False,0.0,0.0,0.0,0.0,0.0,G,148,S,981,2
9164,Europa,False,TRAPPIST-1e,66.0,False,2164.0,46.0,0.0,6962.0,2257.0,B,37,P,986,1
9165,Europa,True,55 Cancri e,45.0,,0.0,0.0,0.0,0.0,0.0,B,37,P,986,2
9166,Earth,False,PSO J318.5-22,20.0,False,0.0,363.0,344.0,0.0,165.0,F,205,P,996,1
9167,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,G,147,P,999,1
9168,Earth,False,TRAPPIST-1e,51.0,False,0.0,908.0,0.0,0.0,0.0,G,147,P,999,2
9169,Earth,False,TRAPPIST-1e,13.0,False,731.0,0.0,51.0,0.0,0.0,G,155,S,1003,1
9170,Earth,False,TRAPPIST-1e,24.0,False,826.0,5.0,1.0,56.0,0.0,G,157,S,1007,1
9171,Mars,False,TRAPPIST-1e,28.0,False,240.0,161.0,0.0,0.0,1405.0,F,206,P,1009,1
9172,Mars,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,F,188,S,1010,1
9173,Europa,False,55 Cancri e,32.0,False,0.0,2983.0,0.0,6282.0,74.0,A,12,S,1016,1
9174,,False,TRAPPIST-1e,23.0,False,0.0,458.0,151.0,256.0,0.0,F,192,S,1021,1
9175,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,F,193,S,1023,1
9176,Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,G,160,S,1028,1
9177,Earth,True,TRAPPIST-1e,46.0,False,,0.0,0.0,0.0,0.0,G,162,S,1037,1
9178,Earth,False,TRAPPIST-1e,33.0,False,553.0,6.0,0.0,0.0,90.0,F,195,S,1039,1
9179,Europa,False,55 Cancri e,34.0,True,0.0,1286.0,39.0,527.0,57.0,A,8,P,1042,1
9180,Earth,False,TRAPPIST-1e,51.0,False,0.0,111.0,1719.0,45.0,4.0,G,165,S,1044,1
9181,,True,TRAPPIST-1e,,False,0.0,0.0,,0.0,0.0,G,157,P,1050,1
9182,Earth,False,TRAPPIST-1e,27.0,,54.0,47.0,630.0,0.0,53.0,G,158,P,1055,1
9183,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,C,40,P,1059,1
9184,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,C,40,P,1059,2
9185,Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,C,41,P,1061,1
9186,Earth,False,TRAPPIST-1e,16.0,False,0.0,0.0,978.0,9.0,0.0,E,59,P,1064,1
9187,Earth,False,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,G,159,P,1064,2
9188,Earth,False,PSO J318.5-22,18.0,False,289.0,0.0,423.0,150.0,508.0,F,203,S,1067,1
9189,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,D,40,P,1069,1
9190,Earth,False,TRAPPIST-1e,24.0,False,0.0,92.0,656.0,0.0,0.0,F,221,P,1070,1
9191,Earth,True,PSO J318.5-22,57.0,False,0.0,0.0,0.0,0.0,0.0,G,160,P,1072,1
9192,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,,0.0,G,160,P,1072,2
9193,Earth,False,TRAPPIST-1e,23.0,False,0.0,784.0,,0.0,1.0,G,160,P,1072,3
9194,Earth,False,TRAPPIST-1e,40.0,False,150.0,8.0,565.0,60.0,0.0,G,160,P,1072,4
9195,Earth,False,55 Cancri e,21.0,False,699.0,0.0,0.0,0.0,18.0,G,160,P,1072,5
9196,Earth,False,TRAPPIST-1e,17.0,False,154.0,49.0,540.0,0.0,0.0,G,160,P,1072,6
